left,left_label,right,right_label,weight
http://sweetontology.net/reprTimeDay#Day,,UO:0000033,day,
http://sweetontology.net/reprTimeSeason#Fall,,ENVO:00000040,waterfall,-50
http://sweetontology.net/reprTimeSeason#Season,,ENVO:03000096,season,
http://sweetontology.net/reprTimeSeason#Spring,,ENVO:00000027,spring,-50
http://sweetontology.net/reprTimeSeason#Spring,,ENVO:00000051,hot spring,-50
http://sweetontology.net/reprTimeSeason#Spring,,ENVO:00000125,mineral spring,-50
http://sweetontology.net/state#State,,ENVO:00000009,national geopolitical entity,
http://sweetontology.net/stateBiological#Alive,,PATO:0001421,alive,
http://sweetontology.net/stateBiological#Dead,,PATO:0001422,dead,
http://sweetontology.net/stateChemical#Acid,,CHEBI:37527,acid,
http://sweetontology.net/stateChemical#Aerobic,,PATO:0001455,aerobic,
http://sweetontology.net/stateChemical#Aromatic,,PATO:0002191,aromatic,
http://sweetontology.net/stateChemical#Base,,CHEBI:18282,nucleobase,-50
http://sweetontology.net/stateChemical#Base,,CHEBI:22695,base,
http://sweetontology.net/stateChemical#Calcareous,,PATO:0001447,calcified,
http://sweetontology.net/stateChemical#Fixed,,PATO:0000300,immobile,
http://sweetontology.net/stateChemical#Oxidized,,PATO:0002223,oxidized,
http://sweetontology.net/stateChemical#Polar,,ENVO:01000238,polar,
http://sweetontology.net/stateChemical#Potability,,PATO:0025000,potability,
http://sweetontology.net/stateChemical#Potable,,PATO:0025002,potable,
http://sweetontology.net/stateChemical#Radioactive,,PATO:0001741,radioactive,
http://sweetontology.net/stateChemical#Radioactivity,,PATO:0001740,activity (of a radionuclide),
http://sweetontology.net/stateChemical#Volatile,,ENVO:01001154,volatile astrogeological material,-50
http://sweetontology.net/stateDataProcessing#Clustered,,PATO:0001629,aggregated,
http://sweetontology.net/stateDataProcessing#L1,,PO:0006303,L1,-50
http://sweetontology.net/stateDataProcessing#L2,,PO:0006304,L2,-50
http://sweetontology.net/stateDataProcessing#L3,,PO:0006305,L3,-50
http://sweetontology.net/stateFluid#Laminar,,PATO:0002124,laminar,
http://sweetontology.net/stateFluid#Stratification,,PATO:0002067,stratification,
http://sweetontology.net/stateFluid#Stratified,,PATO:0002068,stratified,
http://sweetontology.net/stateFluid#Viscous,,PATO:0000998,viscous,
http://sweetontology.net/stateOrdinal#Acute,,PATO:0000389,acute,
http://sweetontology.net/stateOrdinal#Well,,ENVO:00000026,well,-50
http://sweetontology.net/statePhysical#Condensed,,PATO:0001485,condensed,
http://sweetontology.net/statePhysical#Diluted,,PATO:0001161,diluted,
http://sweetontology.net/statePhysical#Dissolved,,PATO:0001986,dissolved,
http://sweetontology.net/statePhysical#Droplet,,ENVO:01000831,droplet,
http://sweetontology.net/statePhysical#Dry,,PATO:0001801,decreased water composition,
http://sweetontology.net/statePhysical#Dry,,PATO:0001824,dry,
http://sweetontology.net/statePhysical#Eddy,,ENVO:00000012,hydrographic feature,
http://sweetontology.net/statePhysical#Fast,,GO:0033867,Fas-activated serine/threonine kinase activity,-50
http://sweetontology.net/statePhysical#Frozen,,PATO:0001985,frozen,
http://sweetontology.net/statePhysical#Gas,,ENVO:01000797,gaseous environmental material,
http://sweetontology.net/statePhysical#Gas,,ENVO:01001155,astrogeological gas,
http://sweetontology.net/statePhysical#Gas,,GO:0034005,germacrene-A synthase activity,-50
http://sweetontology.net/statePhysical#Gas,,PATO:0001737,gaseus configuration,
http://sweetontology.net/statePhysical#Gaseous,,PATO:0001547,quality of a gas,
http://sweetontology.net/statePhysical#Heavy,,PATO:0000582,increased weight,
http://sweetontology.net/statePhysical#HighFrequency,,PATO:0000380,increased frequency,
http://sweetontology.net/statePhysical#Humid,,PATO:0015010,increased humidity,
http://sweetontology.net/statePhysical#Hydrophilic,,PATO:0001887,hydrophilic,
http://sweetontology.net/statePhysical#Hydrophobic,,PATO:0001885,hydrophobic,
http://sweetontology.net/statePhysical#Impermeable,,PATO:0000983,impermeable,
http://sweetontology.net/statePhysical#Intermittent,,PATO:0000690,discontinuous,
http://sweetontology.net/statePhysical#Light,,CHEBI:30212,photon,-50
http://sweetontology.net/statePhysical#Light,,PATO:0000665,high brightness,
http://sweetontology.net/statePhysical#Liquid,,PATO:0001735,liquid configuration,
http://sweetontology.net/statePhysical#LowFrequency,,PATO:0000381,decreased frequency,
http://sweetontology.net/statePhysical#Permeable,,PATO:0000982,permeable,
http://sweetontology.net/statePhysical#Permeable,,PATO:0002112,perforate,
http://sweetontology.net/statePhysical#Plasma,,ENVO:01000798,plasma,
http://sweetontology.net/statePhysical#Porous,,PATO:0000982,permeable,
http://sweetontology.net/statePhysical#Porous,,PATO:0000984,porous,
http://sweetontology.net/statePhysical#Scattered,,PATO:0001566,distributed,
http://sweetontology.net/statePhysical#Slow,,PATO:0000304,decreased speed,
http://sweetontology.net/statePhysical#Solid,,PATO:0001736,solid configuration,
http://sweetontology.net/statePhysical#Vapor,,ENVO:01000264,obsolete vapour,
http://sweetontology.net/statePhysical#Wet,,PATO:0001823,wet,
http://sweetontology.net/stateRealm#Sunken,,PATO:0002416,sunken,
http://sweetontology.net/stateRole#Accessory,,PATO:0000470,increased amount,-50
http://sweetontology.net/stateRole#Key,,ENVO:00000098,island,-50
http://sweetontology.net/stateRole#Propellant,,CHEBI:76414,propellant,
http://sweetontology.net/stateRole#Secondary,,PATO:0002632,secondary,
http://sweetontology.net/stateRoleBiological#BiologicalRole,,CHEBI:24432,biological role,
http://sweetontology.net/stateRoleBiological#Biomarker,,CHEBI:59163,biomarker,
http://sweetontology.net/stateRoleBiological#Carcinogen,,CHEBI:50903,carcinogenic agent,
http://sweetontology.net/stateRoleBiological#Enzyme,,OBI:0000427,enzyme,
http://sweetontology.net/stateRoleBiological#Forage,,ENVO:01001113,forage material,
http://sweetontology.net/stateRoleBiological#Habitat,,ENVO:01000739,habitat,
http://sweetontology.net/stateRoleBiological#Host,,GO:0018995,host,
http://sweetontology.net/stateRoleBiological#Host,,RO:0002453,host of,
http://sweetontology.net/stateRoleBiological#Insecticide,,CHEBI:24852,insecticide,
http://sweetontology.net/stateRoleBiological#Macronutrient,,CHEBI:33937,macronutrient,
http://sweetontology.net/stateRoleBiological#Micronutrient,,CHEBI:27027,micronutrient,
http://sweetontology.net/stateRoleBiological#Nursery,,ENVO:00000077,agricultural feature,
http://sweetontology.net/stateRoleBiological#Nursery,,ENVO:00000078,farm,
http://sweetontology.net/stateRoleBiological#Nutrient,,CHEBI:33284,nutrient,
http://sweetontology.net/stateRoleBiological#Pesticide,,CHEBI:25944,pesticide,
http://sweetontology.net/stateRoleBiological#TAC,,CHEBI:53498,triacetylcellulose,
http://sweetontology.net/stateRoleBiological#Toxin,,CHEBI:27026,toxin,
http://sweetontology.net/stateRoleChemical#Burn,,ENVO:00000444,clearing,-50
http://sweetontology.net/stateRoleChemical#Catalyst,,CHEBI:35223,catalyst,
http://sweetontology.net/stateRoleChemical#ChemicalRole,,CHEBI:51086,chemical role,
http://sweetontology.net/stateRoleChemical#Hydrate,,CHEBI:35505,hydrate,
http://sweetontology.net/stateRoleChemical#Inhibitor,,CHEBI:35222,inhibitor,
http://sweetontology.net/stateRoleChemical#Oxidizer,,CHEBI:63248,oxidising agent,
http://sweetontology.net/stateRoleChemical#Reagent,,CHEBI:33893,reagent,
http://sweetontology.net/stateRoleChemical#Reagent,,OBI:0001879,reagent,
http://sweetontology.net/stateRoleChemical#Solvent,,CHEBI:46787,solvent,
http://sweetontology.net/stateRoleGeographic#Barrier,,ENVO:01000467,constructed barrier,
http://sweetontology.net/stateRoleGeographic#Boundary,,ENVO:00000136,demilitiarized zone,-50
http://sweetontology.net/stateRoleGeographic#Highway,,ENVO:00000064,road,
http://sweetontology.net/stateRoleGeographic#Tributary,,ENVO:00000495,tributary,
http://sweetontology.net/stateRoleGeographic#Tributary,,RO:0002376,tributary of,
http://sweetontology.net/stateRoleImpact#Great,,PATO:0000586,increased size,
http://sweetontology.net/stateRoleImpact#Heavy,,PATO:0000582,increased weight,
http://sweetontology.net/stateRoleImpact#Light,,CHEBI:30212,photon,
http://sweetontology.net/stateRoleImpact#Light,,PATO:0000665,high brightness,
http://sweetontology.net/stateRoleImpact#Minimal,,PATO:0002123,minimal,
http://sweetontology.net/stateRoleImpact#Rough,,PATO:0000700,rough,
http://sweetontology.net/stateRoleImpact#Strong,,PATO:0001716,non-fragile,
http://sweetontology.net/stateRoleImpact#Weak,,PATO:0001779,decreased strength,
http://sweetontology.net/stateRoleRepresentative#Atypical,,PATO:0000460,abnormal,
http://sweetontology.net/stateRoleRepresentative#Indicator,,CHEBI:47867,indicator,-50
http://sweetontology.net/stateRoleRepresentative#Outlier,,STATO:0000036,outlier,
http://sweetontology.net/stateRoleRepresentative#Robust,,PATO:0002310,robust,
http://sweetontology.net/stateSolid#Amorphous,,PATO:0001332,amorphous,
http://sweetontology.net/stateSolid#Brittle,,PATO:0002477,brittle,
http://sweetontology.net/stateSolid#Compressed,,PATO:0001485,condensed,
http://sweetontology.net/stateSolid#Compressed,,PATO:0002254,flattened,
http://sweetontology.net/stateSolid#Crystal,,ENVO:01000845,crystal,
http://sweetontology.net/stateSolid#Deformed,,PATO:0001617,deformed,
http://sweetontology.net/stateSolid#Elastic,,PATO:0001171,elastic,
http://sweetontology.net/stateSolid#Fragmented,,PATO:0001444,broken,
http://sweetontology.net/stateSolid#Granular,,PATO:0001759,granular,
http://sweetontology.net/stateSolid#Hard,,PATO:0000386,hard,
http://sweetontology.net/stateSolid#Indurated,,PATO:0002407,indurated,
http://sweetontology.net/stateSolid#Pitted,,PATO:0002296,foveate,
http://sweetontology.net/stateSolid#Plastic,,ENVO:01000404,plastic,
http://sweetontology.net/stateSolid#Refractory,,PATO:0002631,refractory,
http://sweetontology.net/stateSolid#Rough,,PATO:0000700,rough,
http://sweetontology.net/stateSolid#Shattered,,PATO:0002081,shattered,
http://sweetontology.net/stateSolid#Soft,,PATO:0000387,soft,
http://sweetontology.net/stateSolid#Stiff,,PATO:0001545,inflexible,
http://sweetontology.net/stateSpace#Big,,PATO:0000586,increased size,
http://sweetontology.net/stateSpace#Coarse,,PATO:0000700,rough,
http://sweetontology.net/stateSpace#Deep,,ENVO:00000275,ocean trench,-50
http://sweetontology.net/stateSpace#Deep,,ENVO:01000654,undersea trough,-50
http://sweetontology.net/stateSpace#Deep,,PATO:0001596,increased depth,-50
http://sweetontology.net/stateSpace#Large,,PATO:0000586,increased size,
http://sweetontology.net/stateSpace#Micro,,UO:0000299,micro,
http://sweetontology.net/stateSpace#Mobile,,PATO:0000299,mobile,
http://sweetontology.net/stateSpace#Point,,ENVO:00000167,bar,
http://sweetontology.net/stateSpace#Point,,ENVO:00000305,peninsula,
http://sweetontology.net/stateSpace#Shallow,,PATO:0001472,decreased depth,
http://sweetontology.net/stateSpace#Small,,PATO:0000587,decreased size,
http://sweetontology.net/stateSpace#Tiny,,PATO:0000587,decreased size,
http://sweetontology.net/stateSpaceConfiguration#Amorphous,,PATO:0001332,amorphous,
http://sweetontology.net/stateSpaceConfiguration#Arched,,PATO:0001594,arched,
http://sweetontology.net/stateSpaceConfiguration#Asymmetric,,PATO:0000616,asymmetrical,
http://sweetontology.net/stateSpaceConfiguration#Asymmetry,,PATO:0000616,asymmetrical,
http://sweetontology.net/stateSpaceConfiguration#Base,,CHEBI:18282,nucleobase,-50
http://sweetontology.net/stateSpaceConfiguration#Base,,CHEBI:22695,base,-50
http://sweetontology.net/stateSpaceConfiguration#Bent,,PATO:0000617,bent,
http://sweetontology.net/stateSpaceConfiguration#Bottom,,ENVO:00000501,bed,-50
http://sweetontology.net/stateSpaceConfiguration#Branched,,PATO:0000402,branched,
http://sweetontology.net/stateSpaceConfiguration#Broad,,ENVO:00000020,lake,-50
http://sweetontology.net/stateSpaceConfiguration#Broad,,PATO:0000600,increased width,
http://sweetontology.net/stateSpaceConfiguration#Broad,,PATO:0002359,broad,
http://sweetontology.net/stateSpaceConfiguration#Compact,,PATO:0001485,condensed,
http://sweetontology.net/stateSpaceConfiguration#Concealed,,PATO:0002508,concealed,
http://sweetontology.net/stateSpaceConfiguration#Curved,,PATO:0000406,curved,
http://sweetontology.net/stateSpaceConfiguration#Cutoff,,ENVO:00000523,cutoff,-50
http://sweetontology.net/stateSpaceConfiguration#Dendritic,,PATO:0002045,dendritic,
http://sweetontology.net/stateSpaceConfiguration#Dense,,PATO:0001164,dense,
http://sweetontology.net/stateSpaceConfiguration#Dense,,PATO:0001485,condensed,
http://sweetontology.net/stateSpaceConfiguration#Dispersed,,PATO:0001630,dispersed,
http://sweetontology.net/stateSpaceConfiguration#Elevated,,PATO:0001688,increased elevation,
http://sweetontology.net/stateSpaceConfiguration#Elliptical,,PATO:0000947,elliptic,
http://sweetontology.net/stateSpaceConfiguration#Elongated,,PATO:0001154,elongated,
http://sweetontology.net/stateSpaceConfiguration#Flank,,ENVO:00002000,slope,-50
http://sweetontology.net/stateSpaceConfiguration#Flat,,ENVO:00000104,undersea feature,-50
http://sweetontology.net/stateSpaceConfiguration#Flat,,ENVO:00000151,sabkha,-50
http://sweetontology.net/stateSpaceConfiguration#Flat,,ENVO:00000241,tidal mudflat,-50
http://sweetontology.net/stateSpaceConfiguration#Flat,,PATO:0000407,flat,
http://sweetontology.net/stateSpaceConfiguration#Grooved,,PATO:0002255,grooved,
http://sweetontology.net/stateSpaceConfiguration#Hexagonal,,PATO:0002509,hexagonal,
http://sweetontology.net/stateSpaceConfiguration#Long,,PATO:0000573,increased length,
http://sweetontology.net/stateSpaceConfiguration#Narrow,,PATO:0000599,decreased width,
http://sweetontology.net/stateSpaceConfiguration#Oblate,,PATO:0000409,oblate,
http://sweetontology.net/stateSpaceConfiguration#Open,,PATO:0000610,open,
http://sweetontology.net/stateSpaceConfiguration#Prolate,,PATO:0001866,prolate,
http://sweetontology.net/stateSpaceConfiguration#Ridged,,PATO:0002358,ridged,
http://sweetontology.net/stateSpaceConfiguration#Round,,PATO:0000411,circular,
http://sweetontology.net/stateSpaceConfiguration#Round,,PATO:0002397,subcircular,
http://sweetontology.net/stateSpaceConfiguration#Rounded,,PATO:0000411,circular,
http://sweetontology.net/stateSpaceConfiguration#Rounded,,PATO:0002397,subcircular,
http://sweetontology.net/stateSpaceConfiguration#Scalloped,,PATO:0001889,scalloped,
http://sweetontology.net/stateSpaceConfiguration#Sharp,,PATO:0001419,sharp,
http://sweetontology.net/stateSpaceConfiguration#Short,,PATO:0000569,decreased height,
http://sweetontology.net/stateSpaceConfiguration#Short,,PATO:0000574,decreased length,
http://sweetontology.net/stateSpaceConfiguration#Side,,ENVO:00002000,slope,-50
http://sweetontology.net/stateSpaceConfiguration#Sigmoid,,PATO:0001878,sigmoid,
http://sweetontology.net/stateSpaceConfiguration#Sparse,,PATO:0001609,sparse,
http://sweetontology.net/stateSpaceConfiguration#Spherical,,PATO:0001499,spherical,
http://sweetontology.net/stateSpaceConfiguration#Square,,PATO:0000413,square,
http://sweetontology.net/stateSpaceConfiguration#Straight,,PATO:0002180,straight,
http://sweetontology.net/stateSpaceConfiguration#Symmetric,,PATO:0000632,symmetrical,
http://sweetontology.net/stateSpaceConfiguration#Symmetry,,PATO:0000965,symmetry,
http://sweetontology.net/stateSpaceConfiguration#Twisted,,PATO:0001798,kinked,
http://sweetontology.net/stateSpaceConfiguration#Twisted,,PATO:0001989,sinuous,
http://sweetontology.net/stateSpaceConfiguration#Twisted,,PATO:0002445,torsioned,
http://sweetontology.net/stateSpaceConfiguration#Wide,,PATO:0000600,increased width,
http://sweetontology.net/stateSpectralBand#Blue,,PATO:0000318,blue,
http://sweetontology.net/stateSpectralBand#FM,,CHEBI:19231,2'-O-methylpseudouridine,-50
http://sweetontology.net/stateSpectralBand#FM,,CHEBI:33394,fermium,-50
http://sweetontology.net/stateSpectralBand#FM,,CHEBI:74719,Phe-Met,-50
http://sweetontology.net/stateSpectralBand#Green,,PATO:0000320,green,
http://sweetontology.net/stateSpectralBand#Orange,,PATO:0000953,orange,
http://sweetontology.net/stateSpectralBand#Red,,PATO:0000322,red,
http://sweetontology.net/stateSpectralBand#Violet,,PATO:0001424,violet,
http://sweetontology.net/stateSpectralBand#Yellow,,PATO:0000324,yellow,
http://sweetontology.net/stateStorm#F2,,CHEBI:30236,difluorine,-50
http://sweetontology.net/stateStorm#F2,,CHEBI:30237,difluorine(.1+),-50
http://sweetontology.net/stateStorm#F2,,CHEBI:30238,difluoride(.1-),-50
http://sweetontology.net/stateStorm#F2,,CHEBI:36890,diatomic fluorine,-50
http://sweetontology.net/stateSystem#Active,,PATO:0002354,active,
http://sweetontology.net/stateSystem#Balance,,CHEBI:3612,chlordiazepoxide hydrochloride,-50
http://sweetontology.net/stateSystem#Balance,,OBI:0001135,balance,-50
http://sweetontology.net/stateSystem#Balance,,PATO:0000185,balance,
http://sweetontology.net/stateSystem#Balanced,,PATO:0000757,balanced,
http://sweetontology.net/stateSystem#Broken,,PATO:0001444,broken,
http://sweetontology.net/stateSystem#Closed,,PATO:0000608,closed,
http://sweetontology.net/stateSystem#Complex,,PATO:0001504,complex,
http://sweetontology.net/stateSystem#Homeostasis,,GO:0042592,homeostatic process,
http://sweetontology.net/stateSystem#Hyperactive,,PATO:0000760,increased behavioural activity,
http://sweetontology.net/stateSystem#Inactive,,PATO:0002355,inactive,
http://sweetontology.net/stateSystem#Incomplete,,PATO:0000297,arrested,
http://sweetontology.net/stateSystem#Intermittent,,PATO:0000690,discontinuous,
http://sweetontology.net/stateSystem#Open,,PATO:0000610,open,
http://sweetontology.net/stateSystem#Quiet,,PATO:0001527,quiet,
http://sweetontology.net/stateSystem#Resilient,,PATO:0001716,non-fragile,
http://sweetontology.net/stateSystem#Stability,,PATO:0015026,stability,
